pair_id,query_side,target_qid,question,golds,candidate_id,candidate_title,text,verdict,is_irrelevant,verdict_parse_ok,cached
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],f390cbcc7bd65fb1,Huguenot,"In what became known as the St. Bartholomew's Day Massacre of 24 August – 3 October 1572, Catholics killed thousands of Huguenots in Paris. Similar massacres took place in other towns in the weeks following. The main provincial towns and cities experiencing the Massacre were Aix, Bordeaux, Bourges, Lyons, Meaux, Orleans, Rouen, Toulouse, and Troyes. Nearly 3,000 Protestants were slaughtered in Toulouse alone. The exact number of fatalities throughout the country is not known. On 23–24 August, between about 2,000 and 3,000 Protestants were killed in Paris and between 3,000 and 7,000 more in the French provinces. By 17 September, almost 25,000 Protestants had been massacred in Paris alone. Beyond Paris, the killings continued until 3 October. An amnesty granted in 1573 pardoned the perpetrators.[citation needed]",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",f0fd0235d92976e8,American_Broadcasting_Company,"Currently, New Jersey, Rhode Island and Delaware are the only U.S. states where ABC does not have a locally licensed affiliate (New Jersey is served by New York City O&O WABC-TV and Philadelphia O&O WPVI-TV; Rhode Island is served by New Bedford, Massachusetts-licensed WLNE; and Delaware is served by WPVI and Salisbury, Maryland affiliate WMDT). ABC maintains affiliations with low-power stations (broadcasting either in analog or digital) in a few markets, such as Birmingham, Alabama (WBMA-LD), Lima, Ohio (WLQP-LP) and South Bend, Indiana (WBND-LD). In some markets, including the former two mentioned, these stations also maintain digital simulcasts on a subchannel of a co-owned/co-managed full-power television station.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],f0fd0235d92976e8,American_Broadcasting_Company,"Currently, New Jersey, Rhode Island and Delaware are the only U.S. states where ABC does not have a locally licensed affiliate (New Jersey is served by New York City O&O WABC-TV and Philadelphia O&O WPVI-TV; Rhode Island is served by New Bedford, Massachusetts-licensed WLNE; and Delaware is served by WPVI and Salisbury, Maryland affiliate WMDT). ABC maintains affiliations with low-power stations (broadcasting either in analog or digital) in a few markets, such as Birmingham, Alabama (WBMA-LD), Lima, Ohio (WLQP-LP) and South Bend, Indiana (WBND-LD). In some markets, including the former two mentioned, these stations also maintain digital simulcasts on a subchannel of a co-owned/co-managed full-power television station.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",7a964e744589792d,Pharmacy,"Consultant pharmacy practice focuses more on medication regimen review (i.e. ""cognitive services"") than on actual dispensing of drugs. Consultant pharmacists most typically work in nursing homes, but are increasingly branching into other institutions and non-institutional settings. Traditionally consultant pharmacists were usually independent business owners, though in the United States many now work for several large pharmacy management companies (primarily Omnicare, Kindred Healthcare and PharMerica). This trend may be gradually reversing as consultant pharmacists begin to work directly with patients, primarily because many elderly people are now taking numerous medications but continue to live outside of institutional settings. Some community pharmacies employ consultant pharmacists and/or provide consulting services.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],7a964e744589792d,Pharmacy,"Consultant pharmacy practice focuses more on medication regimen review (i.e. ""cognitive services"") than on actual dispensing of drugs. Consultant pharmacists most typically work in nursing homes, but are increasingly branching into other institutions and non-institutional settings. Traditionally consultant pharmacists were usually independent business owners, though in the United States many now work for several large pharmacy management companies (primarily Omnicare, Kindred Healthcare and PharMerica). This trend may be gradually reversing as consultant pharmacists begin to work directly with patients, primarily because many elderly people are now taking numerous medications but continue to live outside of institutional settings. Some community pharmacies employ consultant pharmacists and/or provide consulting services.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",1c7faebb317f0204,Scottish_Parliament,"As in the House of Commons, a number of qualifications apply to being an MSP. Such qualifications were introduced under the House of Commons Disqualification Act 1975 and the British Nationality Act 1981. Specifically, members must be over the age of 18 and must be a citizen of the United Kingdom, the Republic of Ireland, one of the countries in the Commonwealth of Nations, a citizen of a British overseas territory, or a European Union citizen resident in the UK. Members of the police and the armed forces are disqualified from sitting in the Scottish Parliament as elected MSPs, and similarly, civil servants and members of foreign legislatures are disqualified. An individual may not sit in the Scottish Parliament if he or she is judged to be insane under the terms of the Mental Health (Care and Treatment) (Scotland) Act 2003.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],1c7faebb317f0204,Scottish_Parliament,"As in the House of Commons, a number of qualifications apply to being an MSP. Such qualifications were introduced under the House of Commons Disqualification Act 1975 and the British Nationality Act 1981. Specifically, members must be over the age of 18 and must be a citizen of the United Kingdom, the Republic of Ireland, one of the countries in the Commonwealth of Nations, a citizen of a British overseas territory, or a European Union citizen resident in the UK. Members of the police and the armed forces are disqualified from sitting in the Scottish Parliament as elected MSPs, and similarly, civil servants and members of foreign legislatures are disqualified. An individual may not sit in the Scottish Parliament if he or she is judged to be insane under the terms of the Mental Health (Care and Treatment) (Scotland) Act 2003.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",88ea7ab52780568d,Doctor_Who,"Twelve actors have headlined the series as the Doctor. The transition from one actor to another is written into the plot of the show, as well as the differing approach to the role that each brings, under the concept of regeneration into a new incarnation. The show's premise is that this is a life process of Time Lords through which the character of the Doctor takes on a new body and, to some extent, new personality, which occurs after sustaining an injury which would be fatal to most other species. Each actor's portrayal differs, but they are all intended to be aspects of the same character and form part of the same storyline. The time-travelling nature of the plot means that, on occasion, different Doctors have met each other. Peter Capaldi took on the role after Matt Smith's exit in the 2013 Christmas special ""The Time of the Doctor"".",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],88ea7ab52780568d,Doctor_Who,"Twelve actors have headlined the series as the Doctor. The transition from one actor to another is written into the plot of the show, as well as the differing approach to the role that each brings, under the concept of regeneration into a new incarnation. The show's premise is that this is a life process of Time Lords through which the character of the Doctor takes on a new body and, to some extent, new personality, which occurs after sustaining an injury which would be fatal to most other species. Each actor's portrayal differs, but they are all intended to be aspects of the same character and form part of the same storyline. The time-travelling nature of the plot means that, on occasion, different Doctors have met each other. Peter Capaldi took on the role after Matt Smith's exit in the 2013 Christmas special ""The Time of the Doctor"".",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",809ab002069708b0,Islamism,"Iqbal expressed fears that not only would secularism and secular nationalism weaken the spiritual foundations of Islam and Muslim society, but that India's Hindu-majority population would crowd out Muslim heritage, culture and political influence. In his travels to Egypt, Afghanistan, Palestine and Syria, he promoted ideas of greater Islamic political co-operation and unity, calling for the shedding of nationalist differences. Sir Muhammad Iqbal was elected president of the Muslim League in 1930 at its session in Allahabad as well as for the session in Lahore in 1932. In his Allahabad Address on 29 December 1930, Iqbal outlined a vision of an independent state for Muslim-majority provinces in northwestern India. This address later inspired the Pakistan movement.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],809ab002069708b0,Islamism,"Iqbal expressed fears that not only would secularism and secular nationalism weaken the spiritual foundations of Islam and Muslim society, but that India's Hindu-majority population would crowd out Muslim heritage, culture and political influence. In his travels to Egypt, Afghanistan, Palestine and Syria, he promoted ideas of greater Islamic political co-operation and unity, calling for the shedding of nationalist differences. Sir Muhammad Iqbal was elected president of the Muslim League in 1930 at its session in Allahabad as well as for the session in Lahore in 1932. In his Allahabad Address on 29 December 1930, Iqbal outlined a vision of an independent state for Muslim-majority provinces in northwestern India. This address later inspired the Pakistan movement.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",d7f4a15ad5e5aa6d,Intergovernmental_Panel_on_Climate_Change,"The IPCC Fourth Assessment Report (AR4) published in 2007 featured a graph showing 12 proxy based temperature reconstructions, including the three highlighted in the 2001 Third Assessment Report (TAR); Mann, Bradley & Hughes 1999 as before, Jones et al. 1998 and Briffa 2000 had both been calibrated by newer studies. In addition, analysis of the Medieval Warm Period cited reconstructions by Crowley & Lowery 2000 (as cited in the TAR) and Osborn & Briffa 2006. Ten of these 14 reconstructions covered 1,000 years or longer. Most reconstructions shared some data series, particularly tree ring data, but newer reconstructions used additional data and covered a wider area, using a variety of statistical methods. The section discussed the divergence problem affecting certain tree ring data.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],d7f4a15ad5e5aa6d,Intergovernmental_Panel_on_Climate_Change,"The IPCC Fourth Assessment Report (AR4) published in 2007 featured a graph showing 12 proxy based temperature reconstructions, including the three highlighted in the 2001 Third Assessment Report (TAR); Mann, Bradley & Hughes 1999 as before, Jones et al. 1998 and Briffa 2000 had both been calibrated by newer studies. In addition, analysis of the Medieval Warm Period cited reconstructions by Crowley & Lowery 2000 (as cited in the TAR) and Osborn & Briffa 2006. Ten of these 14 reconstructions covered 1,000 years or longer. Most reconstructions shared some data series, particularly tree ring data, but newer reconstructions used additional data and covered a wider area, using a variety of statistical methods. The section discussed the divergence problem affecting certain tree ring data.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",2a767fb53840ff84,Super_Bowl_50,"The Panthers seemed primed to score on their opening drive of the second half when Newton completed a 45-yard pass to Ted Ginn Jr. on the Denver 35-yard line on their second offensive play. But the Broncos defense halted the drive on the 26-yard line, and it ended with no points when Graham Gano hit the uprights on a 44-yard field goal attempt. After the miss, Manning completed a pair of passes to Emmanuel Sanders for gains of 25 and 22 yards, setting up McManus' 33-yard field goal that gave the Broncos a 16–7 lead. Carolina got off to another strong start after the kickoff, with Newton completing a 42-yard pass to Corey Brown. But once again they came up empty, this time as a result of a Newton pass that bounced off the hands of Ginn and was intercepted by safety T. J. Ward. Ward fumbled the ball during the return, but Trevathan recovered it to enable Denver to keep possession.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],2a767fb53840ff84,Super_Bowl_50,"The Panthers seemed primed to score on their opening drive of the second half when Newton completed a 45-yard pass to Ted Ginn Jr. on the Denver 35-yard line on their second offensive play. But the Broncos defense halted the drive on the 26-yard line, and it ended with no points when Graham Gano hit the uprights on a 44-yard field goal attempt. After the miss, Manning completed a pair of passes to Emmanuel Sanders for gains of 25 and 22 yards, setting up McManus' 33-yard field goal that gave the Broncos a 16–7 lead. Carolina got off to another strong start after the kickoff, with Newton completing a 42-yard pass to Corey Brown. But once again they came up empty, this time as a result of a Newton pass that bounced off the hands of Ginn and was intercepted by safety T. J. Ward. Ward fumbled the ball during the return, but Trevathan recovered it to enable Denver to keep possession.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",70c52b658929693e,American_Broadcasting_Company,"Warner tried with mixed success to adapt some of its most successful films as ABC television series, and showcase these adaptations as part of the wheel series Warner Bros. Presents. Airing during the 1955–56 season, it showcased television adaptations of the 1942 films Kings Row and Casablanca; Cheyenne (adapted from the 1947 film Wyoming Kid); Sugarfoot (a remake of the 1954 film The Boy from Oklahoma); and Maverick. However, the most iconic of ABC's relationships with Hollywood producers was its agreement with Walt Disney; after the start of the network's bond with the Disney studio, James Lewis Baughman, who worked as a columnist at that time, observed that ""at ABC's headquarters in New York, the secretaries [were now] wearing hats with Mickey Mouse ears"".",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],70c52b658929693e,American_Broadcasting_Company,"Warner tried with mixed success to adapt some of its most successful films as ABC television series, and showcase these adaptations as part of the wheel series Warner Bros. Presents. Airing during the 1955–56 season, it showcased television adaptations of the 1942 films Kings Row and Casablanca; Cheyenne (adapted from the 1947 film Wyoming Kid); Sugarfoot (a remake of the 1954 film The Boy from Oklahoma); and Maverick. However, the most iconic of ABC's relationships with Hollywood producers was its agreement with Walt Disney; after the start of the network's bond with the Disney studio, James Lewis Baughman, who worked as a columnist at that time, observed that ""at ABC's headquarters in New York, the secretaries [were now] wearing hats with Mickey Mouse ears"".",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",10e098c47481efcd,European_Union_law,"Following the election of the UK Labour Party to government in 1997, the UK formally subscribed to the Agreement on Social Policy, which allowed it to be included with minor amendments as the Social Chapter of the 1997 Treaty of Amsterdam. The UK subsequently adopted the main legislation previously agreed under the Agreement on Social Policy, the 1994 Works Council Directive, which required workforce consultation in businesses, and the 1996 Parental Leave Directive. In the 10 years following the 1997 Treaty of Amsterdam and adoption of the Social Chapter the European Union has undertaken policy initiatives in various social policy areas, including labour and industry relations, equal opportunity, health and safety, public health, protection of children, the disabled and elderly, poverty, migrant workers, education, training and youth.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],10e098c47481efcd,European_Union_law,"Following the election of the UK Labour Party to government in 1997, the UK formally subscribed to the Agreement on Social Policy, which allowed it to be included with minor amendments as the Social Chapter of the 1997 Treaty of Amsterdam. The UK subsequently adopted the main legislation previously agreed under the Agreement on Social Policy, the 1994 Works Council Directive, which required workforce consultation in businesses, and the 1996 Parental Leave Directive. In the 10 years following the 1997 Treaty of Amsterdam and adoption of the Social Chapter the European Union has undertaken policy initiatives in various social policy areas, including labour and industry relations, equal opportunity, health and safety, public health, protection of children, the disabled and elderly, poverty, migrant workers, education, training and youth.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",ec73f8d12222796b,Martin_Luther,"In his theses and disputations against the antinomians, Luther reviews and reaffirms, on the one hand, what has been called the ""second use of the law,"" that is, the law as the Holy Spirit's tool to work sorrow over sin in man's heart, thus preparing him for Christ's fulfillment of the law offered in the gospel. Luther states that everything that is used to work sorrow over sin is called the law, even if it is Christ's life, Christ's death for sin, or God's goodness experienced in creation. Simply refusing to preach the Ten Commandments among Christians – thereby, as it were, removing the three letters l-a-w from the church – does not eliminate the accusing law. Claiming that the law – in any form – should not be preached to Christians anymore would be tantamount to asserting that Christians are no longer sinners in themselves and that the church consists only of essentially holy people.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],ec73f8d12222796b,Martin_Luther,"In his theses and disputations against the antinomians, Luther reviews and reaffirms, on the one hand, what has been called the ""second use of the law,"" that is, the law as the Holy Spirit's tool to work sorrow over sin in man's heart, thus preparing him for Christ's fulfillment of the law offered in the gospel. Luther states that everything that is used to work sorrow over sin is called the law, even if it is Christ's life, Christ's death for sin, or God's goodness experienced in creation. Simply refusing to preach the Ten Commandments among Christians – thereby, as it were, removing the three letters l-a-w from the church – does not eliminate the accusing law. Claiming that the law – in any form – should not be preached to Christians anymore would be tantamount to asserting that Christians are no longer sinners in themselves and that the church consists only of essentially holy people.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",19080652b49baa4a,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],19080652b49baa4a,Super_Bowl_50,"For the third straight season, the number one seeds from both conferences met in the Super Bowl. The Carolina Panthers became one of only ten teams to have completed a regular season with only one loss, and one of only six teams to have acquired a 15–1 record, while the Denver Broncos became one of four teams to have made eight appearances in the Super Bowl. The Broncos made their second Super Bowl appearance in three years, having reached Super Bowl XLVIII, while the Panthers made their second Super Bowl appearance in franchise history, their other appearance being Super Bowl XXXVIII. Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",b754709d2be6673e,"Fresno,_California","The official record high temperature for Fresno is 115 °F (46.1 °C), set on July 8, 1905, while the official record low is 17 °F (−8 °C), set on January 6, 1913. The average windows for 100 °F (37.8 °C)+, 90 °F (32.2 °C)+, and freezing temperatures are June 1 thru September 13, April 26 thru October 9, and December 10 thru January 28, respectively, and no freeze occurred between in the 1983/1984 season. Annual rainfall has ranged from 23.57 inches (598.7 mm) in the “rain year” from July 1982 to June 1983 down to 4.43 inches (112.5 mm) from July 1933 to June 1934. The most rainfall in one month was 9.54 inches (242.3 mm) in November 1885 and the most rainfall in 24 hours 3.55 inches (90.2 mm) on November 18, 1885. Measurable precipitation falls on an average of 48 days annually. Snow is a rarity; the heaviest snowfall at the airport was 2.2 inches (0.06 m) on January 21, 1962.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],b754709d2be6673e,"Fresno,_California","The official record high temperature for Fresno is 115 °F (46.1 °C), set on July 8, 1905, while the official record low is 17 °F (−8 °C), set on January 6, 1913. The average windows for 100 °F (37.8 °C)+, 90 °F (32.2 °C)+, and freezing temperatures are June 1 thru September 13, April 26 thru October 9, and December 10 thru January 28, respectively, and no freeze occurred between in the 1983/1984 season. Annual rainfall has ranged from 23.57 inches (598.7 mm) in the “rain year” from July 1982 to June 1983 down to 4.43 inches (112.5 mm) from July 1933 to June 1934. The most rainfall in one month was 9.54 inches (242.3 mm) in November 1885 and the most rainfall in 24 hours 3.55 inches (90.2 mm) on November 18, 1885. Measurable precipitation falls on an average of 48 days annually. Snow is a rarity; the heaviest snowfall at the airport was 2.2 inches (0.06 m) on January 21, 1962.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",b4e5bc367ebb9b2d,Huguenot,"After this, Huguenots (with estimates ranging from 200,000 to 1,000,000) fled to surrounding Protestant countries: England, the Netherlands, Switzerland, Norway, Denmark, and Prussia — whose Calvinist Great Elector Frederick William welcomed them to help rebuild his war-ravaged and underpopulated country. Following this exodus, Huguenots remained in large numbers in only one region of France: the rugged Cévennes region in the south. In the early 18th century, a regional group known as the Camisards who were Huguenots rioted against the Catholic Church in the region, burning churches and killing clergy. It took French troops years to hunt down and destroy all the bands of Camisards, between 1702 and 1709.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],b4e5bc367ebb9b2d,Huguenot,"After this, Huguenots (with estimates ranging from 200,000 to 1,000,000) fled to surrounding Protestant countries: England, the Netherlands, Switzerland, Norway, Denmark, and Prussia — whose Calvinist Great Elector Frederick William welcomed them to help rebuild his war-ravaged and underpopulated country. Following this exodus, Huguenots remained in large numbers in only one region of France: the rugged Cévennes region in the south. In the early 18th century, a regional group known as the Camisards who were Huguenots rioted against the Catholic Church in the region, burning churches and killing clergy. It took French troops years to hunt down and destroy all the bands of Camisards, between 1702 and 1709.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",8f934d4cbb09c9df,Yuan_dynasty,"Western musical instruments were introduced to enrich Chinese performing arts. From this period dates the conversion to Islam, by Muslims of Central Asia, of growing numbers of Chinese in the northwest and southwest. Nestorianism and Roman Catholicism also enjoyed a period of toleration. Buddhism (especially Tibetan Buddhism) flourished, although Taoism endured certain persecutions in favor of Buddhism from the Yuan government. Confucian governmental practices and examinations based on the Classics, which had fallen into disuse in north China during the period of disunity, were reinstated by the Yuan court, probably in the hope of maintaining order over Han society. Advances were realized in the fields of travel literature, cartography, geography, and scientific education.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],8f934d4cbb09c9df,Yuan_dynasty,"Western musical instruments were introduced to enrich Chinese performing arts. From this period dates the conversion to Islam, by Muslims of Central Asia, of growing numbers of Chinese in the northwest and southwest. Nestorianism and Roman Catholicism also enjoyed a period of toleration. Buddhism (especially Tibetan Buddhism) flourished, although Taoism endured certain persecutions in favor of Buddhism from the Yuan government. Confucian governmental practices and examinations based on the Classics, which had fallen into disuse in north China during the period of disunity, were reinstated by the Yuan court, probably in the hope of maintaining order over Han society. Advances were realized in the fields of travel literature, cartography, geography, and scientific education.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",c17fe1871474f0c6,Newcastle_upon_Tyne,"Newcastle has a horse racing course at Gosforth Park. The city is also home to the Newcastle Eagles basketball team who play their home games at the new Sport Central complex at Northumbria University. The Eagles are the most successful team in the history of the British Basketball League (BBL). The city's speedway team Newcastle Diamonds are based at Brough Park in Byker, a venue that is also home to greyhound racing. Newcastle also hosts the start of the annual Great North Run, the world's largest half-marathon in which participants race over the Tyne Bridge into Gateshead and then towards the finish line 13.1 miles (21.1 km) away on the coast at South Shields. Another famous athletic event is the 5.9-mile (9.5 km) Blaydon Race (a road race from Newcastle to Blaydon), which has taken place on 9 June annually since 1981, to commemorate the celebrated Blaydon Races horse racing.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],c17fe1871474f0c6,Newcastle_upon_Tyne,"Newcastle has a horse racing course at Gosforth Park. The city is also home to the Newcastle Eagles basketball team who play their home games at the new Sport Central complex at Northumbria University. The Eagles are the most successful team in the history of the British Basketball League (BBL). The city's speedway team Newcastle Diamonds are based at Brough Park in Byker, a venue that is also home to greyhound racing. Newcastle also hosts the start of the annual Great North Run, the world's largest half-marathon in which participants race over the Tyne Bridge into Gateshead and then towards the finish line 13.1 miles (21.1 km) away on the coast at South Shields. Another famous athletic event is the 5.9-mile (9.5 km) Blaydon Race (a road race from Newcastle to Blaydon), which has taken place on 9 June annually since 1981, to commemorate the celebrated Blaydon Races horse racing.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",d96f3c78e878a431,United_Methodist_Church,"Deacons are called by God, affirmed by the church, and ordained by a bishop to servant leadership within the church.They are ordained to ministries of word, service, compassion, and justice. They may be appointed to ministry within the local church or to an extension ministry that supports the mission of the church. Deacons give leadership, preach the Word, contribute in worship, conduct marriages, bury the dead, and aid the church in embodying its mission within the world. Deacons assist elders in the sacraments of Holy Communion and Baptism, and may be granted sacramental authority if they are appointed as the pastor in a local church. Deacons serve a term of 2–3 years as provisional deacons prior to their ordination.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],d96f3c78e878a431,United_Methodist_Church,"Deacons are called by God, affirmed by the church, and ordained by a bishop to servant leadership within the church.They are ordained to ministries of word, service, compassion, and justice. They may be appointed to ministry within the local church or to an extension ministry that supports the mission of the church. Deacons give leadership, preach the Word, contribute in worship, conduct marriages, bury the dead, and aid the church in embodying its mission within the world. Deacons assist elders in the sacraments of Holy Communion and Baptism, and may be granted sacramental authority if they are appointed as the pastor in a local church. Deacons serve a term of 2–3 years as provisional deacons prior to their ordination.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,A,56e10fbacd28a01900c67509,What kind of weapons did Tesla's treatise concern?,"['charged particle beam weapons', 'charged particle beam']",dd9c6b31f95b6af9,Force,"where is the mass of the object, is the velocity of the object and is the distance to the center of the circular path and is the unit vector pointing in the radial direction outwards from the center. This means that the unbalanced centripetal force felt by any object is always directed toward the center of the curving path. Such forces act perpendicular to the velocity vector associated with the motion of an object, and therefore do not change the speed of the object (magnitude of the velocity), but only the direction of the velocity vector. The unbalanced force that accelerates an object can be resolved into a component that is perpendicular to the path, and one that is tangential to the path. This yields both the tangential force, which accelerates the object by either slowing it down or speeding it up, and the radial (centripetal) force, which changes its direction.",IRRELEVANT,True,True,True
56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,B,56e10fbacd28a01900c6750c,How many volts could particles be charged to in his weapon design?,['millions'],dd9c6b31f95b6af9,Force,"where is the mass of the object, is the velocity of the object and is the distance to the center of the circular path and is the unit vector pointing in the radial direction outwards from the center. This means that the unbalanced centripetal force felt by any object is always directed toward the center of the curving path. Such forces act perpendicular to the velocity vector associated with the motion of an object, and therefore do not change the speed of the object (magnitude of the velocity), but only the direction of the velocity vector. The unbalanced force that accelerates an object can be resolved into a component that is perpendicular to the path, and one that is tangential to the path. This yields both the tangential force, which accelerates the object by either slowing it down or speeding it up, and the radial (centripetal) force, which changes its direction.",IRRELEVANT,True,True,True
