arm,block,derived,pair_id,pair_index,start_family,chain_models,chain_model_ids,chain_short_codes,chain_families,n_stages,n_distinct_families,n_family_transitions,n_tier_transitions,homogeneous_family,homogeneous_model,mean_parameters_b,final_parameters_b,first_parameters_b,n_large_stages
homog_large_mistral,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,8,llama,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,9,qwen,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,10,mistral,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,11,gemma,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,12,llama,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,57281ab63acd2414000df493__57281ab63acd2414000df494,13,qwen,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,14,mistral,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,5726b12f5951b619008f7aaf__5726b12f5951b619008f7ab2,15,gemma,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,5727ee372ca10214002d99ec__5727ee372ca10214002d99ee,16,llama,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,57273abef1498d1400e8f4dc__57273abef1498d1400e8f4dd,17,qwen,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,5726f36cdd62a815002e95fe__5726f36cdd62a815002e95ff,18,mistral,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_mistral,matched_large,False,572751b4708984140094dc1b__572751b4708984140094dc1f,19,gemma,mistral_large|mistral_large|mistral_large|mistral_large|mistral_large|mistral_large,mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct|mistralai/mistral-small-3.2-24b-instruct,M24-M24-M24-M24-M24-M24,mistral|mistral|mistral|mistral|mistral|mistral,6,1,0,0,True,True,24.0,24.0,24.0,6
homog_large_gemma,matched_large,False,56e1c720e3433e140042316a__56e1c720e3433e140042316b,0,llama,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5725ee6438643c19005aceb3__5725ee6438643c19005aceb5,1,qwen,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,2,mistral,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,3,gemma,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,4,llama,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,5,qwen,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,6,mistral,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,7,gemma,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,8,llama,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,9,qwen,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,10,mistral,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,11,gemma,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,12,llama,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,57281ab63acd2414000df493__57281ab63acd2414000df494,13,qwen,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,14,mistral,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5726b12f5951b619008f7aaf__5726b12f5951b619008f7ab2,15,gemma,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5727ee372ca10214002d99ec__5727ee372ca10214002d99ee,16,llama,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,57273abef1498d1400e8f4dc__57273abef1498d1400e8f4dd,17,qwen,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,5726f36cdd62a815002e95fe__5726f36cdd62a815002e95ff,18,mistral,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
homog_large_gemma,matched_large,False,572751b4708984140094dc1b__572751b4708984140094dc1f,19,gemma,gemma_large|gemma_large|gemma_large|gemma_large|gemma_large|gemma_large,google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it|google/gemma-3-27b-it,G27-G27-G27-G27-G27-G27,gemma|gemma|gemma|gemma|gemma|gemma,6,1,0,0,True,True,27.4,27.4,27.4,6
xfam_large_fwd,matched_large,False,56e1c720e3433e140042316a__56e1c720e3433e140042316b,0,llama,llama_large|qwen_large|mistral_large|gemma_large|llama_large|qwen_large,meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b,L70-Q32-M24-G27-L70-Q32,llama|qwen|mistral|gemma|llama|qwen,6,4,5,0,False,False,43.033,32.8,70.6,6
xfam_large_fwd,matched_large,False,5725ee6438643c19005aceb3__5725ee6438643c19005aceb5,1,qwen,qwen_large|mistral_large|gemma_large|llama_large|qwen_large|mistral_large,qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct,Q32-M24-G27-L70-Q32-M24,qwen|mistral|gemma|llama|qwen|mistral,6,4,5,0,False,False,35.267,24.0,32.8,6
xfam_large_fwd,matched_large,False,572fbf21a23a5019007fc937__572fbf21a23a5019007fc93a,2,mistral,mistral_large|gemma_large|llama_large|qwen_large|mistral_large|gemma_large,mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it,M24-G27-L70-Q32-M24-G27,mistral|gemma|llama|qwen|mistral|gemma,6,4,5,0,False,False,34.367,27.4,24.0,6
xfam_large_fwd,matched_large,False,57295b5b1d04691400779315__57295b5b1d04691400779318,3,gemma,gemma_large|llama_large|qwen_large|mistral_large|gemma_large|llama_large,google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct,G27-L70-Q32-M24-G27-L70,gemma|llama|qwen|mistral|gemma|llama,6,4,5,0,False,False,42.133,70.6,27.4,6
xfam_large_fwd,matched_large,False,57286fa83acd2414000df9e5__57286fa83acd2414000df9e7,4,llama,llama_large|qwen_large|mistral_large|gemma_large|llama_large|qwen_large,meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b,L70-Q32-M24-G27-L70-Q32,llama|qwen|mistral|gemma|llama|qwen,6,4,5,0,False,False,43.033,32.8,70.6,6
xfam_large_fwd,matched_large,False,5727565ef1498d1400e8f674__5727565ef1498d1400e8f676,5,qwen,qwen_large|mistral_large|gemma_large|llama_large|qwen_large|mistral_large,qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct,Q32-M24-G27-L70-Q32-M24,qwen|mistral|gemma|llama|qwen|mistral,6,4,5,0,False,False,35.267,24.0,32.8,6
xfam_large_fwd,matched_large,False,5726a9ff708984140094cd4b__5726a9ff708984140094cd4c,6,mistral,mistral_large|gemma_large|llama_large|qwen_large|mistral_large|gemma_large,mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it,M24-G27-L70-Q32-M24-G27,mistral|gemma|llama|qwen|mistral|gemma,6,4,5,0,False,False,34.367,27.4,24.0,6
xfam_large_fwd,matched_large,False,56e10fbacd28a01900c67509__56e10fbacd28a01900c6750c,7,gemma,gemma_large|llama_large|qwen_large|mistral_large|gemma_large|llama_large,google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct,G27-L70-Q32-M24-G27-L70,gemma|llama|qwen|mistral|gemma|llama,6,4,5,0,False,False,42.133,70.6,27.4,6
xfam_large_fwd,matched_large,False,5730d3adaca1c71400fe5af5__5730d3adaca1c71400fe5af6,8,llama,llama_large|qwen_large|mistral_large|gemma_large|llama_large|qwen_large,meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b,L70-Q32-M24-G27-L70-Q32,llama|qwen|mistral|gemma|llama|qwen,6,4,5,0,False,False,43.033,32.8,70.6,6
xfam_large_fwd,matched_large,False,57277944f1498d1400e8f90b__57277944f1498d1400e8f90c,9,qwen,qwen_large|mistral_large|gemma_large|llama_large|qwen_large|mistral_large,qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct,Q32-M24-G27-L70-Q32-M24,qwen|mistral|gemma|llama|qwen|mistral,6,4,5,0,False,False,35.267,24.0,32.8,6
xfam_large_fwd,matched_large,False,56f7eddca6d7ea1400e172d9__56f7eddca6d7ea1400e172db,10,mistral,mistral_large|gemma_large|llama_large|qwen_large|mistral_large|gemma_large,mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it,M24-G27-L70-Q32-M24-G27,mistral|gemma|llama|qwen|mistral|gemma,6,4,5,0,False,False,34.367,27.4,24.0,6
xfam_large_fwd,matched_large,False,5726bb645951b619008f7c3c__5726bb645951b619008f7c3e,11,gemma,gemma_large|llama_large|qwen_large|mistral_large|gemma_large|llama_large,google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct,G27-L70-Q32-M24-G27-L70,gemma|llama|qwen|mistral|gemma|llama,6,4,5,0,False,False,42.133,70.6,27.4,6
xfam_large_fwd,matched_large,False,5728fd3c3f37b31900477f2b__5728fd3c3f37b31900477f2f,12,llama,llama_large|qwen_large|mistral_large|gemma_large|llama_large|qwen_large,meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b,L70-Q32-M24-G27-L70-Q32,llama|qwen|mistral|gemma|llama|qwen,6,4,5,0,False,False,43.033,32.8,70.6,6
xfam_large_fwd,matched_large,False,57281ab63acd2414000df493__57281ab63acd2414000df494,13,qwen,qwen_large|mistral_large|gemma_large|llama_large|qwen_large|mistral_large,qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct,Q32-M24-G27-L70-Q32-M24,qwen|mistral|gemma|llama|qwen|mistral,6,4,5,0,False,False,35.267,24.0,32.8,6
xfam_large_fwd,matched_large,False,56e057e1231d4119001ac043__56e057e1231d4119001ac045,14,mistral,mistral_large|gemma_large|llama_large|qwen_large|mistral_large|gemma_large,mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it,M24-G27-L70-Q32-M24-G27,mistral|gemma|llama|qwen|mistral|gemma,6,4,5,0,False,False,34.367,27.4,24.0,6
xfam_large_fwd,matched_large,False,5726b12f5951b619008f7aaf__5726b12f5951b619008f7ab2,15,gemma,gemma_large|llama_large|qwen_large|mistral_large|gemma_large|llama_large,google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct,G27-L70-Q32-M24-G27-L70,gemma|llama|qwen|mistral|gemma|llama,6,4,5,0,False,False,42.133,70.6,27.4,6
xfam_large_fwd,matched_large,False,5727ee372ca10214002d99ec__5727ee372ca10214002d99ee,16,llama,llama_large|qwen_large|mistral_large|gemma_large|llama_large|qwen_large,meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b,L70-Q32-M24-G27-L70-Q32,llama|qwen|mistral|gemma|llama|qwen,6,4,5,0,False,False,43.033,32.8,70.6,6
xfam_large_fwd,matched_large,False,57273abef1498d1400e8f4dc__57273abef1498d1400e8f4dd,17,qwen,qwen_large|mistral_large|gemma_large|llama_large|qwen_large|mistral_large,qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct,Q32-M24-G27-L70-Q32-M24,qwen|mistral|gemma|llama|qwen|mistral,6,4,5,0,False,False,35.267,24.0,32.8,6
xfam_large_fwd,matched_large,False,5726f36cdd62a815002e95fe__5726f36cdd62a815002e95ff,18,mistral,mistral_large|gemma_large|llama_large|qwen_large|mistral_large|gemma_large,mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it,M24-G27-L70-Q32-M24-G27,mistral|gemma|llama|qwen|mistral|gemma,6,4,5,0,False,False,34.367,27.4,24.0,6
xfam_large_fwd,matched_large,False,572751b4708984140094dc1b__572751b4708984140094dc1f,19,gemma,gemma_large|llama_large|qwen_large|mistral_large|gemma_large|llama_large,google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct|qwen/qwen3-32b|mistralai/mistral-small-3.2-24b-instruct|google/gemma-3-27b-it|meta-llama/llama-3.3-70b-instruct,G27-L70-Q32-M24-G27-L70,gemma|llama|qwen|mistral|gemma|llama,6,4,5,0,False,False,42.133,70.6,27.4,6
size_up_samefam,size_trajectory,False,56e1c720e3433e140042316a__56e1c720e3433e140042316b,0,llama,llama_small|llama_small|llama_small|llama_large|llama_large|llama_large,meta-llama/llama-3.1-8b-instruct|meta-llama/llama-3.1-8b-instruct|meta-llama/llama-3.1-8b-instruct|meta-llama/llama-3.3-70b-instruct|meta-llama/llama-3.3-70b-instruct|meta-llama/llama-3.3-70b-instruct,L8-L8-L8-L70-L70-L70,llama|llama|llama|llama|llama|llama,6,1,0,1,True,False,39.3,70.6,8.0,3
size_up_samefam,size_trajectory,False,5725ee6438643c19005aceb3__5725ee6438643c19005aceb5,1,qwen,qwen_small|qwen_small|qwen_small|qwen_large|qwen_large|qwen_large,qwen/qwen3-8b|qwen/qwen3-8b|qwen/qwen3-8b|qwen/qwen3-32b|qwen/qwen3-32b|qwen/qwen3-32b,Q8-Q8-Q8-Q32-Q32-Q32,qwen|qwen|qwen|qwen|qwen|qwen,6,1,0,1,True,False,20.5,32.8,8.2,3
