stack_id,dataset,future_distribution,metric,scope,configuration_id,regime_id,config_id,equivalence_id,point_estimate_nondominated,frontier_probability,n_resamples,n_contexts,membership_type,constraint_budget,point_estimate_feasible,feasible_probability,frontier_probability_given_feasible
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=20,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0017",False,0.0008,5000,24,constrained,80.0,True,1.0,0.0008
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=20,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0017",False,0.0004,5000,24,constrained,160.0,True,1.0,0.0004
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0016",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0016",False,0.221,5000,24,constrained,40.0,True,1.0,0.221
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0016",False,0.0002,5000,24,constrained,80.0,True,1.0,0.0002
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0016",False,0.0002,5000,24,constrained,160.0,True,1.0,0.0002
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0018",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0018",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0018",False,0.0314,5000,24,constrained,80.0,True,1.0,0.0314
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,reusable|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""reusable|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0018",False,0.0,5000,24,constrained,160.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0020",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0020",False,0.308,5000,24,constrained,40.0,True,1.0,0.308
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0020",False,0.0048,5000,24,constrained,80.0,True,1.0,0.0048
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0020",False,0.0022,5000,24,constrained,160.0,True,1.0,0.0022
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0013",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0013",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0013",False,0.001,5000,24,constrained,80.0,True,1.0,0.001
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0p333|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0013",False,0.0002,5000,24,constrained,160.0,True,1.0,0.0002
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0011",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0011",False,0.0132,5000,24,constrained,40.0,True,1.0,0.0132
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0011",False,0.0,5000,24,constrained,80.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0011",False,0.0,5000,24,constrained,160.0,True,1.0,0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0026",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0026",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0026",False,0.0284,5000,24,constrained,80.0,True,1.0,0.0284
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l0|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0026",False,0.0196,5000,24,constrained,160.0,True,1.0,0.0196
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0022",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0022",True,0.8454,5000,24,constrained,40.0,True,1.0,0.8454
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0022",False,0.0016,5000,24,constrained,80.0,True,1.0,0.0016
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0022",False,0.0014,5000,24,constrained,160.0,True,1.0,0.0014
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0025",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0025",,0.0,5000,24,constrained,40.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0025",False,0.208,5000,24,constrained,80.0,True,1.0,0.208
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l1|requested_B=80,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0025",False,0.0152,5000,24,constrained,160.0,True,1.0,0.0152
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l3|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l3|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0012",,0.0,5000,24,constrained,20.0,False,0.0,nan
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l3|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l3|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0012",True,0.5842,5000,24,constrained,40.0,True,1.0,0.5842
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l3|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l3|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0012",False,0.0032,5000,24,constrained,80.0,True,1.0,0.0032
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,f1,deployable,split__l3|requested_B=40,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""","configuration_id=""split__l3|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""squad_groups"",future_distribution=""empirical_questions"",metric=""f1"",scope=""deployable""|eq=0012",False,0.0022,5000,24,constrained,160.0,True,1.0,0.0022
