stack_id,dataset,future_distribution,metric,scope,constraint_budget,configuration_id,policy,policy_family,preference_id,future_share,requested_budget,u_now,u_future,cost,classification,dominated_by_legacy,dominates_legacy,incremental_hypervolume
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,40.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,0.875,0.23958333333333334,37.197916666666664,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""extractive_conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.005099826388888895
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.7708333333333334,0.2569444444444444,36.708333333333336,dominated_by_legacy,"[""conditioned|requested_B=40"", ""extractive_conditioned|requested_B=40"", ""reusable|requested_B=40""]","[""extractive_conditioned|requested_B=20"", ""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8645833333333334,0.29513888888888884,37.041666666666664,frontier_shift_and_dominance,[],"[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.009693287037037035
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,40.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.84375,0.3159722222222222,37.666666666666664,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.015914351851851916
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.3958333333333333,0.35763888888888884,37.65625,dominated_by_legacy,"[""extractive_generic|requested_B=40""]","[""extractive_generic|requested_B=20"", ""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l0p333|requested_B=40,split__l0p333,split,l0p333,0.25,40,0.875,0.23958333333333334,37.197916666666664,dominated_by_legacy,"[""extractive_conditioned|requested_B=80""]","[""conditioned|requested_B=20"", ""extractive_conditioned|requested_B=20"", ""generic|requested_B=20"", ""reusable|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l0p333|requested_B=80,split__l0p333,split,l0p333,0.25,80,0.8541666666666666,0.4270833333333333,73.65625,dominated_by_legacy,"[""extractive_conditioned|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""extractive_generic|requested_B=20"", ""extractive_generic|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.7708333333333334,0.2569444444444444,36.708333333333336,dominated_by_legacy,"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""extractive_conditioned|requested_B=40"", ""extractive_conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""extractive_conditioned|requested_B=20"", ""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.8229166666666666,0.3993055555555555,72.4375,dominated_by_legacy,"[""extractive_conditioned|requested_B=80"", ""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""extractive_generic|requested_B=20"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8645833333333334,0.29513888888888884,37.041666666666664,dominated_by_legacy,"[""extractive_conditioned|requested_B=80""]","[""conditioned|requested_B=20"", ""conditioned|requested_B=40"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,0.84375,0.46875,74.39583333333333,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""extractive_generic|requested_B=20"", ""extractive_generic|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.00238715277777779
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l3|requested_B=40,split__l3,split,l3,0.75,40,0.84375,0.3159722222222222,37.666666666666664,dominated_by_legacy,"[""extractive_conditioned|requested_B=80"", ""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""generic|requested_B=20"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__l3|requested_B=80,split__l3,split,l3,0.75,80,0.84375,0.5034722222222222,74.9375,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""extractive_conditioned|requested_B=20"", ""extractive_conditioned|requested_B=40"", ""extractive_generic|requested_B=20"", ""extractive_generic|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40"", ""reusable|requested_B=20"", ""reusable|requested_B=40""]",0.01034432870370372
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.3958333333333333,0.35763888888888884,37.65625,dominated_by_legacy,"[""extractive_conditioned|requested_B=80"", ""extractive_generic|requested_B=40"", ""extractive_generic|requested_B=80"", ""generic|requested_B=80"", ""reusable|requested_B=80""]","[""extractive_generic|requested_B=20"", ""generic|requested_B=20""]",0.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,squad_groups,empirical_questions,judge_correct,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.4895833333333333,0.611111111111111,75.77083333333333,dominated_by_legacy,"[""extractive_generic|requested_B=80""]","[""extractive_generic|requested_B=20"", ""extractive_generic|requested_B=40"", ""generic|requested_B=20"", ""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.734375,0.08125,34.3125,dominated_by_legacy,"[""reusable|requested_B=40""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.71875,0.14375,36.546875,dominated_by_legacy,"[""reusable|requested_B=40""]","[""conditioned|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.3125,0.24583333333333335,37.171875,frontier_expansion,[],[],0.0014160156250000167
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.734375,0.08125,34.3125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.71875,0.16041666666666668,73.8125,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40""]",-5.551115123125783e-17
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.71875,0.14375,36.546875,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=40""]",-5.551115123125783e-17
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,0.796875,0.2989583333333333,71.421875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=40"", ""reusable|requested_B=40""]",0.011360677083333381
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.3125,0.24583333333333335,37.171875,dominated_by_legacy,"[""generic|requested_B=80"", ""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,em,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.359375,0.39895833333333336,75.078125,dominated_by_legacy,"[""generic|requested_B=80""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.8208333333333333,0.12496031746031745,34.3125,dominated_by_legacy,"[""reusable|requested_B=40""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8196428571428571,0.2135358796296296,36.546875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40""]",0.005794210551697543
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.42775297619047614,0.31435681216931216,37.171875,dominated_by_legacy,"[""generic|requested_B=40""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.8208333333333333,0.12496031746031745,34.3125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=40""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.7973958333333333,0.2021577380952381,73.8125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40""]",6.541806175597298e-05
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8196428571428571,0.2135358796296296,36.546875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40""]",0.0005820450286596612
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,0.8566220238095239,0.35238826566951564,71.421875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""generic|requested_B=40"", ""reusable|requested_B=40""]",0.016465123165318507
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.42775297619047614,0.31435681216931216,37.171875,dominated_by_legacy,"[""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,f1,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.4526785714285714,0.47414021164021164,75.078125,dominated_by_legacy,"[""generic|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.11875,34.3125,frontier_expansion,[],[],0.0018554687499999778
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.96875,0.246875,36.546875,frontier_expansion,[],[],0.016259765625000033
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.515625,0.371875,37.171875,dominated_by_legacy,"[""generic|requested_B=40""]",[],5.551115123125783e-17
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.11875,34.3125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,1.0,0.20625,73.8125,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.96875,0.246875,36.546875,dominated_by_legacy,"[""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,1.0,0.3958333333333333,71.421875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""reusable|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.515625,0.371875,37.171875,dominated_by_legacy,"[""generic|requested_B=40"", ""generic|requested_B=80"", ""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,empirical_cells,judge_correct,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.578125,0.546875,75.078125,dominated_by_legacy,"[""generic|requested_B=80""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.734375,0.0026041666666666665,34.3125,dominated_by_legacy,"[""reusable|requested_B=40""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.71875,0.08463541666666666,36.546875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40""]",0.01373291015625
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.3125,0.22786458333333331,37.171875,frontier_expansion,[],[],0.00274658203125
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.734375,0.0026041666666666665,34.3125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.71875,0.03645833333333333,73.8125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""conditioned|requested_B=40""]",-5.551115123125783e-17
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.71875,0.08463541666666666,36.546875,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40""]",-5.551115123125783e-17
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,0.796875,0.22786458333333331,71.421875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""reusable|requested_B=40""]",0.011800130208333315
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.3125,0.22786458333333331,37.171875,dominated_by_legacy,"[""generic|requested_B=80"", ""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,em,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.359375,0.3841145833333333,75.078125,dominated_by_legacy,"[""generic|requested_B=80""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.8208333333333333,0.0447172619047619,34.3125,dominated_by_legacy,"[""reusable|requested_B=40""]","[""conditioned|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8196428571428571,0.15080811838624336,36.546875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40""]",0.021933731536596085
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.42775297619047614,0.28602533895502646,37.171875,dominated_by_legacy,"[""generic|requested_B=40""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.8208333333333333,0.0447172619047619,34.3125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=40""]","[""conditioned|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.7973958333333333,0.07708953373015873,73.8125,dominated_by_legacy,"[""reusable|requested_B=40""]","[""conditioned|requested_B=40""]",-5.551115123125783e-17
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.8196428571428571,0.15080811838624336,36.546875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40""]",0.0022033060909548707
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,0.8566220238095239,0.2760973112535612,71.421875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.016276143184915937
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.42775297619047614,0.28602533895502646,37.171875,dominated_by_legacy,"[""generic|requested_B=40"", ""generic|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,f1,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.4526785714285714,0.45946283895502643,75.078125,dominated_by_legacy,"[""generic|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.01953125,34.3125,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40""]",0.00030517578125
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.96875,0.17578125,36.546875,frontier_expansion,[],[],0.0384521484375
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.515625,0.3424479166666667,37.171875,dominated_by_legacy,"[""generic|requested_B=40""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,1.0,0.01953125,34.3125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=80""]","[""conditioned|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,1.0,0.05598958333333333,73.8125,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""conditioned|requested_B=80""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,80.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.96875,0.17578125,36.546875,dominated_by_legacy,"[""reusable|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,80.0,split__l1|requested_B=80,split__l1,split,l1,0.5,80,1.0,0.31119791666666663,71.421875,frontier_shift_and_dominance,[],"[""conditioned|requested_B=40"", ""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]",0.00518798828125
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,80.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.515625,0.3424479166666667,37.171875,dominated_by_legacy,"[""generic|requested_B=40"", ""generic|requested_B=80""]",[],0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,far,judge_correct,deployable,80.0,split__linf|requested_B=80,split__linf,split,linf,1.0,80,0.578125,0.5260416666666666,75.078125,dominated_by_legacy,"[""generic|requested_B=80""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,em,deployable,40.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.734375,0.234375,34.3125,dominated_by_legacy,"[""reusable|requested_B=40""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,em,deployable,40.0,split__l1|requested_B=40,split__l1,split,l1,0.5,40,0.71875,0.203125,36.546875,dominated_by_legacy,"[""reusable|requested_B=40""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,em,deployable,40.0,split__linf|requested_B=40,split__linf,split,linf,1.0,40,0.3125,0.3203125,37.171875,dominated_by_legacy,"[""conditioned|requested_B=40"", ""reusable|requested_B=40""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,em,deployable,80.0,split__l0|requested_B=40,split__l0,split,l0,0.0,40,0.734375,0.234375,34.3125,dominated_by_legacy,"[""conditioned|requested_B=80"", ""reusable|requested_B=40"", ""reusable|requested_B=80""]","[""generic|requested_B=40""]",0.0
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,relation_dossiers,novel_near,em,deployable,80.0,split__l0|requested_B=80,split__l0,split,l0,0.0,80,0.71875,0.625,73.8125,dominated_by_legacy,"[""reusable|requested_B=80""]","[""conditioned|requested_B=40"", ""generic|requested_B=40"", ""generic|requested_B=80""]",0.0
