stack_id,stack_label,dataset,future_distribution,metric,scope,constraint_budget,objective_lambda,objective_lambda_infinite,objective_lambda_label,intended_preference_id,intended_allocation_alpha,n_feasible_structured_arms,best_observed_scalar_score,winner_config_ids,winner_policy_ids,winner_allocation_alphas,winner_nondominated_flags,winner_frontier_probabilities,n_winner_ties,intended_configuration_ids,intended_best_configuration_ids,intended_alpha_scalar_score,intended_alpha_scalar_regret,intended_alpha_is_objective_winner,intended_alpha_is_nondominated,intended_alpha_frontier_probability,intended_alpha_is_stably_supported,frontier_stability_threshold,interpretation
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,deployable,40.0,3.0,False,3,l3,0.75,3,1.4375,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[false],[0.0696],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,deployable,40.0,,True,∞,linf,1.0,3,0.3203125,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.0002],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.3203125,0.0,True,False,0.0002,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,deployable,80.0,0.0,False,0,l0,0.0,6,0.796875,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.5086],1,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.71875,0.078125,False,False,0.2926,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,6,0.9635416666666666,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.5086],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,deployable,80.0,1.0,False,1,l1,0.5,6,1.34375,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.2926],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",1.296875,0.046875,False,True,0.5086,False,0.8,nondominated_but_not_objective_supported
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,deployable,80.0,3.0,False,3,l3,0.75,6,2.59375,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.2926],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,em,deployable,80.0,,True,∞,linf,1.0,6,0.625,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.2926],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.53125,0.09375,False,False,0.0034,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,40.0,0.0,False,0,l0,0.0,3,0.8208333333333333,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[false],[0.3164],1,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",0.8208333333333333,0.0,True,False,0.3164,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,3,0.916189236111111,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[false],[0.2238],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,40.0,1.0,False,1,l1,0.5,3,1.109281994047619,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[false],[0.2238],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.109281994047619,0.0,True,False,0.2238,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,40.0,3.0,False,3,l3,0.75,3,1.7064918154761906,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.0016],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,40.0,,True,∞,linf,1.0,3,0.42624627976190477,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.0016],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.42624627976190477,0.0,True,False,0.0016,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,80.0,0.0,False,0,l0,0.0,6,0.8566220238095239,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.9724],1,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.7973958333333333,0.0592261904761906,False,True,0.7678,False,0.8,nondominated_but_not_objective_supported
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,6,1.046248759920635,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.9724],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,80.0,1.0,False,1,l1,0.5,6,1.4583333333333333,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[true],[0.7678],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",1.4255022321428572,0.03283110119047605,False,True,0.9724,False,0.8,nondominated_but_not_objective_supported
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,80.0,3.0,False,3,l3,0.75,6,2.7802083333333334,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[true],[0.7678],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,f1,deployable,80.0,,True,∞,linf,1.0,6,0.6609375,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[true],[0.7678],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.6107328869047619,0.05020461309523805,False,False,0.042,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,40.0,0.0,False,0,l0,0.0,3,1.0,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.606],1,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",1.0,0.0,True,True,0.606,False,0.8,objective_supported_but_frontier_uncertain
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,3,1.09375,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.606],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,40.0,1.0,False,1,l1,0.5,3,1.28125,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.606],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.2734375,0.0078125,False,False,0.0798,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,40.0,3.0,False,3,l3,0.75,3,1.921875,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.0146],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,40.0,,True,∞,linf,1.0,3,0.46875,"[""split__linf|requested_B=40""]","[""split__linf""]",[1.0],[false],[0.0146],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.46875,0.0,True,False,0.0146,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,80.0,0.0,False,0,l0,0.0,6,1.0,"[""split__l0|requested_B=40"", ""split__l0|requested_B=80"", ""split__l1|requested_B=80""]","[""split__l0"", ""split__l0"", ""split__l1""]","[0.0, 0.0, 0.5]","[false, false, false]","[0.0, 0.3244, 0.009]",3,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",1.0,0.0,True,False,0.3244,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,6,1.2369791666666667,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.3244],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,80.0,1.0,False,1,l1,0.5,6,1.7109375,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.3244],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",1.6015625,0.109375,False,False,0.009,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,80.0,3.0,False,3,l3,0.75,6,3.1328125,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.3244],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,novel_near,judge_correct,deployable,80.0,,True,∞,linf,1.0,6,0.7109375,"[""split__l0|requested_B=80""]","[""split__l0""]",[0.0],[false],[0.3244],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.6640625,0.046875,False,False,0.039,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,40.0,0.0,False,0,l0,0.0,3,0.734375,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.4502],1,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",0.734375,0.0,True,True,0.4502,False,0.8,objective_supported_but_frontier_uncertain
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,3,0.9739583333333333,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.4502],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,40.0,1.0,False,1,l1,0.5,3,1.453125,"[""split__l0|requested_B=40"", ""split__l1|requested_B=40""]","[""split__l0"", ""split__l1""]","[0.0, 0.5]","[true, true]","[0.4502, 0.5402]",2,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.453125,0.0,True,True,0.5402,False,0.8,objective_supported_but_frontier_uncertain
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,40.0,3.0,False,3,l3,0.75,3,2.921875,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.5402],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,40.0,,True,∞,linf,1.0,3,0.734375,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.5402],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.3125,0.421875,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,80.0,0.0,False,0,l0,0.0,6,0.796875,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.8744],1,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.71875,0.078125,False,False,0.1228,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,6,1.046875,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.8744],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,80.0,1.0,False,1,l1,0.5,6,1.546875,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.8744],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",1.546875,0.0,True,True,0.8744,True,0.8,objective_supported_and_stable_frontier_level
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,80.0,3.0,False,3,l3,0.75,6,3.046875,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.8744],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,em,deployable,80.0,,True,∞,linf,1.0,6,0.75,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.8744],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.3125,0.4375,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,40.0,0.0,False,0,l0,0.0,3,0.8208333333333333,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.447],1,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",0.8208333333333333,0.0,True,True,0.447,False,0.8,objective_supported_but_frontier_uncertain
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,3,1.0909970238095237,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.7918],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,40.0,1.0,False,1,l1,0.5,3,1.633705357142857,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.7918],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.633705357142857,0.0,True,True,0.7918,False,0.8,objective_supported_but_frontier_uncertain
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,40.0,3.0,False,3,l3,0.75,3,3.261830357142857,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.7918],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,40.0,,True,∞,linf,1.0,3,0.8140624999999999,"[""split__l1|requested_B=40""]","[""split__l1""]",[0.5],[true],[0.7918],1,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.4305555555555556,0.38350694444444433,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,80.0,0.0,False,0,l0,0.0,6,0.8566220238095239,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.9814],1,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",0.7973958333333333,0.0592261904761906,False,False,0.0264,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,6,1.1349206349206349,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.9814],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,80.0,1.0,False,1,l1,0.5,6,1.6915178571428573,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.9814],1,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",1.6915178571428573,0.0,True,True,0.9814,True,0.8,objective_supported_and_stable_frontier_level
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,80.0,3.0,False,3,l3,0.75,6,3.361309523809524,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.9814],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,f1,deployable,80.0,,True,∞,linf,1.0,6,0.8348958333333334,"[""split__l1|requested_B=80""]","[""split__l1""]",[0.5],[true],[0.9814],1,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.3770833333333333,0.45781250000000007,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,40.0,0.0,False,0,l0,0.0,3,1.0,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.7672],1,"[""split__l0|requested_B=40""]","[""split__l0|requested_B=40""]",1.0,0.0,True,True,0.7672,False,0.8,objective_supported_but_frontier_uncertain
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,40.0,0.3333333333333333,False,0.333333,l0p333,0.25,3,1.328125,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.7672],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,40.0,1.0,False,1,l1,0.5,3,1.984375,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.7672],1,"[""split__l1|requested_B=40""]","[""split__l1|requested_B=40""]",1.953125,0.03125,False,False,0.2674,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,40.0,3.0,False,3,l3,0.75,3,3.953125,"[""split__l0|requested_B=40""]","[""split__l0""]",[0.0],[true],[0.7672],1,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,40.0,,True,∞,linf,1.0,3,0.984375,"[""split__l0|requested_B=40"", ""split__l1|requested_B=40""]","[""split__l0"", ""split__l1""]","[0.0, 0.5]","[true, false]","[0.7672, 0.2674]",2,"[""split__linf|requested_B=40""]","[""split__linf|requested_B=40""]",0.53125,0.453125,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,80.0,0.0,False,0,l0,0.0,6,1.0,"[""split__l0|requested_B=40"", ""split__l0|requested_B=80"", ""split__l1|requested_B=80""]","[""split__l0"", ""split__l0"", ""split__l1""]","[0.0, 0.0, 0.5]","[false, true, true]","[0.3636, 1.0, 1.0]",3,"[""split__l0|requested_B=80""]","[""split__l0|requested_B=80""]",1.0,0.0,True,True,1.0,True,0.8,objective_supported_and_stable_frontier_level
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,80.0,0.3333333333333333,False,0.333333,l0p333,0.25,6,1.3333333333333333,"[""split__l0|requested_B=80"", ""split__l1|requested_B=80""]","[""split__l0"", ""split__l1""]","[0.0, 0.5]","[true, true]","[1.0, 1.0]",2,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,80.0,1.0,False,1,l1,0.5,6,2.0,"[""split__l0|requested_B=80"", ""split__l1|requested_B=80""]","[""split__l0"", ""split__l1""]","[0.0, 0.5]","[true, true]","[1.0, 1.0]",2,"[""split__l1|requested_B=80""]","[""split__l1|requested_B=80""]",2.0,0.0,True,True,1.0,True,0.8,objective_supported_and_stable_frontier_level
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,80.0,3.0,False,3,l3,0.75,6,4.0,"[""split__l0|requested_B=80"", ""split__l1|requested_B=80""]","[""split__l0"", ""split__l1""]","[0.0, 0.5]","[true, true]","[1.0, 1.0]",2,[],[],,,False,False,,False,0.8,intended_alpha_arm_unavailable
sender=mistralai/ministral-8b-2512|reader=mistralai/ministral-8b-2512|temperature=0|seed=none,Ministral-3-8B-2512 writer / Ministral-3-8B-2512 reader,relation_dossiers,paraphrase_sanity,judge_correct,deployable,80.0,,True,∞,linf,1.0,6,1.0,"[""split__l0|requested_B=80"", ""split__l1|requested_B=80""]","[""split__l0"", ""split__l1""]","[0.0, 0.5]","[true, true]","[1.0, 1.0]",2,"[""split__linf|requested_B=80""]","[""split__linf|requested_B=80""]",0.5625,0.4375,False,False,0.0,False,0.8,tradeoff_level_not_on_frontier
